date,price (in lakhs),bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,years_since_reno,log_sqft_living,dist_to_seattle,dist_to_seattle_km,luxury_score
2014-07-24,2.69,3,2.5,1440,3800,2.0,0,0,3,7,1440,0.0,2005,0,98038,47.3606,-122.039,1890,3819,10,10,7.273092595999522,0.38239635197004546,35.08441679051854,10
2014-11-25,4.05,4,2.75,2360,7716,1.0,0,0,3,7,1390,970.0,1978,0,98034,47.7301,-122.223,2160,8794,37,37,7.766840537085513,0.16508791597206415,16.017132374500644,10
2014-07-24,8.45,3,3.5,3460,15745,2.0,0,0,3,10,3460,0.0,1986,0,98077,47.7262,-122.06,3350,14825,29,29,8.149312843635345,0.29738596133643647,24.35620342061536,13
2014-07-25,2.34,3,1.0,1750,8820,1.0,0,0,4,7,1750,0.0,1961,0,98032,47.3608,-122.29,1400,9600,54,54,7.467942332285852,0.2489850798742788,27.470015157780093,11
2015-04-22,6.38,4,1.75,1470,4236,1.5,0,0,4,7,1470,0.0,1946,0,98107,47.6692,-122.399,1480,5400,69,69,7.293697720601438,0.09189455914252996,8.613877953161998,11
2014-08-04,2.9,3,1.75,1710,10950,1.0,0,0,3,7,1060,650.0,1967,0,98045,47.4678,-121.745,1180,10950,48,48,7.444833273892193,0.6031923159324829,46.68256992990028,10
2015-02-25,2.62,1,0.75,520,12981,1.0,0,0,5,3,520,0.0,1920,0,98022,47.2082,-121.995,1340,12233,95,95,6.255750041753367,0.5215749322964031,51.010788253166034,8
2015-02-18,2.7,4,2.5,2350,5835,2.0,0,0,3,8,2350,0.0,2003,0,98042,47.3494,-122.153,3010,5772,12,12,7.762596048540069,0.31308632994750185,31.568212079087907,11
2014-11-18,8.75,4,2.25,2380,4876,2.0,0,0,4,9,2240,140.0,1948,0,98117,47.6822,-122.4,1780,4559,67,67,7.7752758464868625,0.1019137380336982,9.863644999133275,13
2014-07-17,2.99,3,2.25,1920,7840,2.0,0,0,4,8,1920,0.0,1982,0,98032,47.3631,-122.276,2170,7210,33,33,7.560601162768557,0.24948911799916096,27.358222308126667,12
2015-03-03,5.51,3,1.0,1580,6000,1.0,0,0,5,7,1580,0.0,1947,0,98027,47.5286,-122.032,1580,6000,68,68,7.3658128372094716,0.30997059537962773,24.11200732168073,12
2014-09-16,3.5,3,2.75,3070,5280,2.0,0,1,3,7,2360,710.0,1950,1986,98166,47.4486,-122.353,2570,18983,65,29,8.029758520440822,0.15897977858834936,17.594439365976125,11
2014-06-04,19.01,3,2.5,2660,13367,2.0,0,2,3,10,2660,0.0,1992,0,98004,47.6501,-122.217,2660,13367,23,23,7.886457270977689,0.1231877428967657,9.910943021043115,15
2014-10-27,5.11718,2,1.75,1700,5000,1.0,0,0,3,6,850,850.0,1915,0,98117,47.6787,-122.363,1690,5000,100,100,7.438971592395862,0.07881027851746161,8.387431052964201,9
2014-10-10,9.65,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300.0,1978,0,98027,47.5489,-122.092,3140,54014,37,37,8.519390774959724,0.24684266243905023,19.103976377502644,14
2014-12-16,4.75,4,2.25,2680,4673,2.0,0,0,3,7,2680,0.0,1999,0,98011,47.7539,-122.219,2460,4645,16,16,7.893945138235959,0.18602929876769617,18.47764443782253,10
2015-04-15,10.62,4,2.75,2720,4000,1.5,0,2,5,8,1840,880.0,1928,0,98117,47.6797,-122.359,1600,4000,87,87,7.908754738783246,0.07826787335809784,8.417627295724438,15
2014-07-15,2.52,2,1.0,940,15450,1.0,0,0,4,6,940,0.0,1926,0,98070,47.4408,-122.461,1370,34820,89,89,6.846943139585379,0.2096958988630913,20.783011529583966,10
2015-03-17,5.8,6,2.5,3596,13700,1.0,0,0,5,8,1798,1798.0,1964,0,98166,47.4388,-122.339,1894,10500,51,51,8.187855443695623,0.16754214395190317,18.621240242772018,13
2014-10-20,3.7495,2,2.25,1240,1172,2.0,0,0,3,8,1000,240.0,2008,0,98144,47.5877,-122.316,1260,1111,7,7,7.123672785204607,0.02452468144543237,2.385182499295201,11
2014-12-16,7.39,5,4.0,4660,9900,2.0,0,2,4,9,2600,2060.0,1979,0,98056,47.5135,-122.2,3380,9900,36,36,8.446985296372741,0.16138060602190887,14.300495928737986,15
2014-12-17,2.71,4,1.75,1710,7200,1.0,0,0,5,7,910,800.0,1975,0,98031,47.3967,-122.174,1730,7200,40,40,7.444833273892193,0.2624611590311913,26.14809812787094,12
2014-06-13,2.3,2,1.0,930,7550,1.0,0,0,3,6,930,0.0,1986,0,98168,47.4866,-122.303,1370,10176,29,29,6.836259277277067,0.12308927654348933,13.477072387208185,9
2015-04-27,2.1,3,2.25,1430,9150,1.0,0,0,3,7,1070,360.0,1984,0,98023,47.3239,-122.35,1430,6364,31,31,7.266128779556451,0.282866929845112,31.41915425308654,10
2015-02-24,3.5,3,2.75,1650,5700,2.0,0,0,4,7,1650,0.0,1988,0,98166,47.4563,-122.348,1320,7620,27,27,7.409136443920128,0.1507409035398182,16.71081087015558,11
2015-05-06,4.915,3,2.25,1560,12000,1.0,0,0,4,7,1110,450.0,1968,0,98034,47.7256,-122.166,2190,4612,47,47,7.353081920515432,0.2045618977229136,18.19289696414668,11
2014-09-09,3.25,3,2.5,1870,9825,1.0,0,0,4,7,1250,620.0,1994,0,98045,47.4639,-121.744,1380,11475,21,21,7.534228326274089,0.605070987570877,46.899523188480345,11
2014-10-06,1.9,3,2.0,1320,7625,1.0,0,0,3,7,1320,0.0,1987,0,98038,47.3635,-122.045,1420,7500,28,28,7.186144304522325,0.3759384258093297,34.55031255497334,10
2015-05-04,6.586,4,2.0,1400,4690,1.5,0,0,4,7,1400,0.0,1945,0,98117,47.6826,-122.378,1400,4690,70,70,7.244941546337007,0.08912782954835277,9.16482705116561,11
2015-03-27,2.9995,3,1.5,1940,8951,1.0,0,0,3,7,1300,640.0,1958,0,98168,47.473,-122.328,2000,8319,57,57,7.57095858316901,0.1332630856614109,14.814361517314909,10
2015-03-30,4.64,5,2.0,2000,3000,1.5,0,0,3,6,1200,800.0,1931,0,98122,47.6028,-122.298,1330,4000,84,84,7.601402334583733,0.034269082275422295,2.5843667484958526,9
2014-06-25,3.08,3,1.0,1640,18144,1.5,0,0,3,6,1640,0.0,1942,0,98168,47.5027,-122.33,1500,9065,73,73,7.403061091090091,0.1035213021556472,11.50975384780607,9
2015-01-29,6.25,3,1.0,1020,7650,1.0,0,0,3,6,1020,0.0,1919,0,98033,47.6795,-122.202,1870,5500,96,96,6.928537818164665,0.14932816211284164,12.705575704844437,9
2015-02-05,2.4,3,1.75,1630,9450,1.0,0,0,4,7,1080,550.0,1977,0,98032,47.3729,-122.295,1280,9100,38,38,7.396948602621014,0.23623145429853235,26.091116537200204,11
2015-05-04,5.3,4,2.5,2940,35996,2.0,0,0,3,9,2940,0.0,1995,0,98042,47.3401,-122.067,2890,35089,20,20,7.9865049385539955,0.3756157877406152,35.67228981821399,12
2014-10-20,10.0,5,4.5,2120,8944,2.0,1,4,5,8,2120,0.0,1939,1963,98006,47.5488,-122.197,2870,8944,76,52,7.659642954564682,0.1467881807231038,11.976465143559382,20
2014-09-25,4.39,1,1.0,790,2400,1.0,0,0,3,7,790,0.0,1918,0,98122,47.6178,-122.299,1580,2566,97,97,6.673297967767654,0.035073779380035364,2.7964750069490187,10
2015-05-11,5.75,4,1.75,2020,6200,1.0,0,0,4,6,1010,1010.0,1948,0,98133,47.7013,-122.35,1440,4158,67,67,7.611347717403621,0.09676993334709041,10.659294221531175,10
2014-10-21,4.18,3,1.75,1530,7238,1.0,0,0,3,7,1530,0.0,1959,0,98155,47.7629,-122.315,1580,7238,56,56,7.333676395657684,0.1576302635917361,17.471201510239663,10
2015-04-28,12.08,4,3.75,3250,10949,2.0,0,0,4,9,2940,310.0,1930,1989,98004,47.639,-122.219,2340,15234,85,26,8.086717920303906,0.11776013756785765,9.227805818272987,13
2014-06-03,11.0,4,3.75,2930,3200,1.5,0,0,5,9,2130,800.0,1925,0,98119,47.643,-122.359,1900,4320,90,90,7.983098940710892,0.045583439975498116,4.561627678660522,14
2015-04-15,19.0,3,3.75,3150,8550,2.0,0,0,3,10,3150,0.0,2007,0,98112,47.6387,-122.284,2510,8550,8,8,8.055475141757274,0.05805049526058372,5.104450123124209,13
2014-11-26,5.8,3,2.5,2180,40278,2.0,0,0,3,9,2180,0.0,1985,0,98072,47.733,-122.09,2630,40000,30,30,7.687538766201629,0.2732959019085281,22.96582498368782,12
2015-03-11,3.8,2,1.0,1040,7372,1.0,0,0,5,7,840,200.0,1939,0,98126,47.5285,-122.378,1930,5150,76,76,6.947937068614969,0.0902446674324877,9.300853872700982,12
2014-07-23,2.56,3,1.0,880,5375,1.0,0,0,4,5,880,0.0,1924,0,98055,47.4858,-122.202,980,4838,91,91,6.78105762593618,0.1772629967026411,16.570661158794724,9
2014-05-15,3.4995,3,1.0,1400,7066,1.0,0,0,3,8,1400,0.0,1957,0,98125,47.7127,-122.325,1400,7320,58,58,7.244941546337007,0.1067364042864442,11.854191986481139,11
2014-07-01,6.915,4,2.5,2600,7200,2.0,0,0,3,7,2600,0.0,1962,2002,98115,47.6944,-122.274,1790,6175,53,13,7.8636512654486515,0.1056165233285002,10.729660743793552,10
2014-10-31,5.56,3,1.75,1590,2500,1.5,0,0,4,7,1190,400.0,1908,0,98105,47.6668,-122.299,1420,3800,107,107,7.372118028337787,0.06905048877451533,7.180317794799797,11
2014-11-20,2.18,3,2.25,1610,7084,1.0,0,0,4,8,1280,330.0,1968,0,98023,47.3146,-122.384,2170,8505,47,47,7.384610383176974,0.29618266323335307,32.65835425163643,12
2014-12-05,4.25,4,2.0,1390,4500,1.5,0,0,5,7,1390,0.0,1908,0,98108,47.5552,-122.311,1900,5460,107,107,7.237778191923443,0.05519248137201091,5.887641718362966,12
2014-08-22,9.35,3,3.25,3710,38509,2.0,0,0,3,10,3710,0.0,1998,0,98014,47.693,-121.868,1680,25865,17,17,8.219056661060598,0.4721472757519641,36.07962137870902,13
2014-10-07,7.32,4,1.75,2360,11300,1.0,0,0,4,9,2360,0.0,1974,0,98006,47.5728,-122.163,2290,11951,41,41,7.766840537085513,0.17236696319190667,13.214134038758644,13
2015-01-27,8.055,3,1.0,1440,10330,1.0,0,0,4,7,1440,0.0,1952,0,98004,47.6245,-122.193,2080,10327,63,63,7.273092595999522,0.1402986101142831,10.623227031211593,11
2015-02-04,5.0725,3,1.75,1400,5750,1.0,0,2,3,6,1100,300.0,1915,0,98126,47.5659,-122.38,1500,5175,100,100,7.244941546337007,0.0625979232882371,5.7433842248831635,11
2014-12-02,8.0,4,2.5,4600,67369,2.0,0,0,3,10,4600,0.0,1990,0,98053,47.6417,-121.992,4600,67369,25,25,8.434028950155469,0.34194774454585136,25.792518056092238,13
2014-09-03,6.0,3,2.25,2100,8276,2.0,0,1,4,8,2100,0.0,1979,0,98008,47.6068,-122.112,2420,18135,36,36,7.650168700845001,0.22010081780856916,16.50095781927237,13
2015-03-17,6.278,4,1.75,2010,12044,1.0,0,0,3,9,2010,0.0,1982,0,98074,47.6446,-122.068,2200,11144,33,33,7.606387389772652,0.2668770690786288,20.247670876924403,12
2014-06-24,6.6,2,2.25,2550,6000,2.0,0,0,5,7,1860,690.0,1902,0,98115,47.6739,-122.323,2010,4000,113,113,7.844240718141811,0.06830885740517367,7.558707479065662,12
2014-10-09,1.53503,2,2.5,1240,3649,2.0,0,0,3,7,1240,0.0,1986,0,98003,47.3241,-122.322,1400,3721,29,29,7.123672785204607,0.2822807467752623,31.377275726505097,10
2015-01-20,4.565,3,2.25,2090,9163,1.0,0,0,3,7,1460,630.0,1975,0,98034,47.7334,-122.167,1960,7713,40,40,7.645397699428633,0.20841748966917092,18.785203434689308,10
2014-08-01,13.06,5,2.5,2770,8100,2.0,0,0,3,9,2770,0.0,2002,0,98004,47.6341,-122.208,2070,8100,13,13,7.9269635448629785,0.12719756286973183,9.805041991802574,12
2014-12-07,8.435,3,2.5,3560,11448,2.0,0,0,3,11,3560,0.0,1997,0,98052,47.7126,-122.104,3290,11506,18,18,8.177796683277778,0.2516953912967004,20.780131707545483,14
2014-08-18,6.25,3,1.0,1240,4080,1.0,0,0,3,7,1240,0.0,1925,0,98103,47.667,-122.333,2060,4080,90,90,7.123672785204607,0.06080666081935475,6.7609878399354555,10
2014-06-11,5.27,2,1.75,1640,4080,1.0,0,0,3,7,840,800.0,1921,0,98105,47.6645,-122.326,1980,4080,94,94,7.403061091090091,0.0586182565417936,6.4987569395490175,10
2015-02-26,19.65,5,3.75,3940,13738,1.5,0,3,4,9,3940,0.0,1951,0,98004,47.6203,-122.212,2370,13320,64,64,8.279189777195004,0.12092485269785716,9.138199779382168,16
2015-03-26,10.03,5,2.5,3150,50094,2.0,0,0,4,9,3150,0.0,1969,0,98005,47.6387,-122.177,3600,48787,46,46,8.055475141757274,0.15846848267083552,12.173043571559626,13
2015-02-25,8.55,4,3.0,2550,5300,2.0,0,0,3,8,1720,830.0,1908,2013,98117,47.6786,-122.367,1590,4505,107,2,7.844240718141811,0.08037269436817944,8.46446236692037,11
2014-06-20,7.25,4,3.25,3940,27591,2.0,0,3,3,9,3440,500.0,2000,0,98059,47.5157,-122.116,3420,29170,15,15,8.279189777195004,0.23428499738565975,19.083876022684393,15
2014-10-15,3.15,1,1.0,580,7200,1.0,0,0,3,6,580,0.0,2000,0,98126,47.5249,-122.373,1360,7560,15,15,6.364750756851911,0.091008241385055,9.54677612291975,9
2014-09-24,1.8,3,1.75,1330,16000,1.0,0,0,3,7,1330,0.0,1978,0,98001,47.28,-122.257,1330,14374,37,37,7.193685818395112,0.33473340138085833,36.70884794525959,10
2015-03-13,7.0,2,1.0,930,5000,1.0,0,3,3,7,930,0.0,1926,2013,98136,47.5333,-122.388,1760,5228,89,2,6.836259277277067,0.0918652273714137,9.126693934701448,13
2014-08-11,4.765,3,1.0,1060,8625,2.0,0,0,4,7,1060,0.0,1962,1997,98033,47.6615,-122.179,2010,8901,53,18,6.966967138613983,0.1627811414138565,13.015935581188607,11
2014-06-03,1.93,3,1.5,1180,9048,1.0,0,0,3,7,1180,0.0,1960,0,98148,47.4327,-122.328,1460,8942,55,55,7.074116816197362,0.17354843704280776,19.294776397703924,10
2014-08-19,2.95,4,2.5,1850,6663,2.0,0,0,3,7,1850,0.0,1990,0,98030,47.3618,-122.195,1850,6417,25,25,7.523481312573497,0.28022806783047355,29.063304709844953,10
2014-07-31,3.63,2,1.0,820,4880,1.0,0,0,4,6,820,0.0,1925,0,98136,47.5483,-122.394,1320,4880,90,90,6.710523109452428,0.08475859838388947,7.93786544353355,10
2015-01-29,8.75,4,2.5,3600,21794,2.0,0,0,4,11,3600,0.0,1990,0,98077,47.7121,-122.072,3410,19864,25,25,8.188966863648876,0.28083236992910315,22.76251689036156,15
2014-05-14,2.572,3,2.0,1850,8250,1.0,0,0,4,7,1150,700.0,1952,0,98002,47.3066,-122.209,1580,7153,63,63,7.523481312573497,0.3239039518128751,34.575725438218704,11
2014-09-29,5.55,3,2.0,2240,11250,1.0,0,0,3,8,2240,0.0,1968,0,98008,47.6371,-122.119,2200,12500,47,47,7.714677473800927,0.21532863255962623,16.336811387644957,11
2014-06-24,3.8,3,2.25,1860,15559,2.0,0,0,4,7,1860,0.0,1963,0,98022,47.1559,-121.646,1110,11586,52,52,7.528869256642251,0.8206724681625389,71.94152177145936,11
2014-07-25,2.82,4,2.75,2390,7330,2.0,0,0,3,7,2390,0.0,1989,0,98023,47.3061,-122.359,1980,6735,26,26,7.779466967458324,0.30130320277089684,33.43083003196779,10
2014-06-06,5.45,4,2.5,2040,6034,2.0,0,0,3,7,2040,0.0,1990,0,98115,47.6952,-122.323,1380,5986,25,25,7.621195162809845,0.08946401511222164,9.919796162622013,10
2014-06-06,5.5,3,1.5,1900,5000,1.5,0,0,3,7,1640,260.0,1926,0,98115,47.6779,-122.294,2090,5000,89,89,7.550135342488429,0.08119421161634605,8.468245356427525,10
2015-03-13,9.215,3,1.5,1900,5000,1.5,0,0,3,7,1640,260.0,1926,0,98115,47.6779,-122.294,2090,5000,89,89,7.550135342488429,0.08119421161634605,8.468245356427525,10
2015-05-12,8.85,3,1.5,2200,2880,2.0,0,0,5,7,1440,760.0,1904,0,98112,47.6308,-122.312,2440,4640,111,111,7.696667081526462,0.031767436157171224,3.1228295734001486,12
2014-05-29,8.2,4,2.25,2280,6660,1.5,0,2,3,8,1960,320.0,1940,1984,98119,47.6503,-122.368,1720,5336,75,31,7.732369222284388,0.056864927679544985,5.593202030354448,13
2014-05-13,2.89,3,1.0,1090,7315,1.0,0,0,5,6,1090,0.0,1981,0,98056,47.494,-122.165,1090,5800,34,34,6.994849985833071,0.2012740668839312,17.689746920138255,11
2015-02-13,3.34,1,1.0,670,5750,1.0,0,0,3,7,670,0.0,1942,2011,98116,47.5624,-122.394,1170,5750,73,4,6.508769136971682,0.07582908413004504,6.728584818394957,10
2014-10-28,2.06,3,1.0,1050,5233,1.0,0,0,5,5,1050,0.0,1906,0,98010,47.3106,-121.999,970,7500,109,109,6.957497370876951,0.4453481447137748,41.32228841691553,10
2014-06-30,4.9195,3,2.25,2090,10733,1.0,0,0,3,7,1440,650.0,1958,0,98115,47.6971,-122.281,1740,8100,57,57,7.645397699428633,0.10427856922684871,10.808089347197134,10
2014-11-13,4.3,3,2.5,2030,7770,2.0,0,0,3,8,2030,0.0,2003,0,98024,47.5253,-121.93,1360,10782,12,12,7.616283561580385,0.410157555093152,31.481346731868157,11
2014-07-18,2.08,3,2.0,1250,7995,1.0,0,0,4,7,1250,0.0,1980,0,98042,47.3684,-122.092,1540,7650,35,35,7.1316985104669115,0.3379302442812705,32.010468925576866,11
2014-07-08,2.45,4,2.25,2600,6390,1.0,0,0,3,8,1390,1210.0,1978,0,98023,47.3174,-122.366,2110,6700,37,37,7.8636512654486515,0.2907828227388979,32.21405939614545,11
2015-03-18,4.26,2,1.0,640,2500,1.0,0,0,4,6,640,0.0,1918,0,98117,47.6776,-122.361,1460,4200,97,97,6.46302945692067,0.07702707316262246,8.229256930372749,10
2014-08-01,4.0,3,2.5,2120,3742,2.0,0,0,3,7,2120,0.0,2006,0,98059,47.4787,-122.129,2250,4696,9,9,7.659642954564682,0.23980379479899022,20.818409168027287,10
2015-04-14,5.53,3,1.0,1330,5100,1.0,0,0,3,7,900,430.0,1942,0,98115,47.6837,-122.291,1500,5100,73,73,7.193685818395112,0.08772377100877561,9.15113711699908,10
2015-03-31,2.96,2,1.0,750,4680,1.0,0,0,3,5,750,0.0,1948,0,98117,47.6919,-122.371,1450,4400,67,67,6.621405651764134,0.09411535475149162,9.96497102794787,8
2015-02-17,4.28,3,2.5,2230,32660,1.0,0,0,4,8,2230,0.0,1977,0,98042,47.3321,-122.105,2400,33120,38,38,7.7102051944325325,0.3559567670377951,34.933254673496606,12
2014-05-06,3.25,4,2.5,1890,6156,1.0,0,0,3,7,980,910.0,1980,0,98106,47.551,-122.356,1590,6954,35,35,7.544861068658458,0.06015189107584069,6.394406609842081,10
2014-07-21,2.94,2,1.0,820,6366,1.0,0,0,5,6,820,0.0,1952,0,98133,47.7512,-122.34,1580,10169,63,63,6.710523109452428,0.14521504742966188,16.134108502418226,11
2015-03-19,4.1,3,1.75,1880,8424,1.0,0,0,4,7,1380,500.0,1977,0,98059,47.5116,-122.161,1970,8523,38,38,7.53955882930103,0.19551053680044575,16.597874444198652,11
2014-06-03,5.9,4,4.25,2360,57514,2.0,0,0,4,8,2360,0.0,1939,1987,98003,47.2843,-122.294,2037,35733,76,28,7.766840537085513,0.3241469111375267,35.9081339310177,12
2014-11-20,4.45,3,2.25,1850,4050,2.0,0,0,4,7,1850,0.0,1985,0,98029,47.5669,-122.017,1650,4468,30,30,7.523481312573497,0.31754133589188194,24.03258412845595,11
2015-03-25,9.21,4,2.5,2310,5362,2.0,0,4,4,8,2010,300.0,1928,0,98122,47.6044,-122.284,2530,5960,87,87,7.745435610274381,0.048133668050535455,3.611674914251795,16
2015-03-04,4.96,3,1.5,2520,37616,1.0,0,0,3,8,2520,0.0,1955,0,98045,47.4777,-121.763,1470,33750,60,60,7.83241092718792,0.5834269962900167,45.04406478084034,11
2014-12-12,0.95,2,1.0,800,8550,1.0,0,0,3,7,800,0.0,1947,0,98198,47.4075,-122.294,1490,8550,68,68,6.68586094706836,0.2023197963620983,22.278996464307465,10
2014-09-25,3.59,4,1.75,1580,6396,1.0,0,0,4,6,790,790.0,1945,0,98126,47.5378,-122.369,1180,6396,70,70,7.3658128372094716,0.07771853060886288,8.093832985545419,10
2014-05-02,4.525,3,2.5,2430,88426,1.0,0,0,4,7,1570,860.0,1985,0,98045,47.4828,-121.718,1560,56827,30,30,7.796057974316123,0.6263755822188416,48.09228360697206,11
2014-12-02,5.55,4,1.75,2350,6200,1.5,0,0,4,7,1410,940.0,1946,0,98116,47.559,-122.397,1800,6150,69,69,7.762596048540069,0.08024867600154825,7.158264088036008,11
2014-09-24,5.499,5,3.0,3800,42316,1.5,0,0,4,9,3800,0.0,1984,0,98042,47.3488,-122.095,2580,35775,31,31,8.24301946898925,0.34995881186219785,33.715165273370566,13
2014-06-10,5.69,5,3.0,3670,10583,1.0,0,0,5,8,2060,1610.0,1952,0,98155,47.7589,-122.277,2720,13865,63,63,8.208219383496834,0.16233699516745492,17.47330354247173,13
2014-07-16,3.185,4,2.0,1780,7350,1.0,0,0,5,7,900,880.0,1974,0,98058,47.4562,-122.158,1480,7350,41,41,7.484930283289661,0.22980602690094548,21.19074265044078,12
2014-06-11,4.87028,2,1.5,1295,1093,2.0,0,0,3,9,1105,190.0,2007,0,98112,47.6192,-122.299,1295,1413,8,8,7.16703787691222,0.035561355429726146,2.871573527077633,12
2014-10-15,2.4,3,1.0,1350,7560,1.0,0,0,4,7,950,400.0,1959,0,98032,47.3784,-122.303,1470,7560,56,56,7.208600337960199,0.22965114848395793,25.424387183416542,11
2015-02-02,2.53,3,2.25,1440,9806,1.0,0,0,3,7,1440,0.0,1965,0,98030,47.3857,-122.212,1590,9782,50,50,7.273092595999522,0.2510861605106881,26.12599626490435,10
2014-08-31,3.8,5,1.75,1320,38125,1.0,0,0,4,7,1120,200.0,1947,0,98198,47.3937,-122.323,2360,15070,68,68,7.186144304522325,0.21269475781034064,23.63880865441964,11
2015-04-06,2.5,2,0.75,700,16828,1.0,0,0,4,6,700,0.0,1958,0,98092,47.3009,-122.125,2010,29316,57,57,6.55250788703459,0.3689153019325714,37.348692606016634,10
2014-10-10,3.685,2,1.75,2510,19141,2.0,0,0,3,9,2510,0.0,1977,0,98092,47.3103,-122.199,2400,13030,38,38,7.828436359157585,0.3244571158103973,34.39059423066327,12
2015-02-11,3.4,3,1.0,3180,27586,1.0,0,0,3,8,1400,1780.0,1969,0,98022,47.1986,-121.967,2180,27586,46,46,8.064950891749143,0.5472072459315579,53.001954105313956,11
2015-04-27,4.0,2,1.0,910,4000,1.0,0,0,3,7,910,0.0,1918,0,98136,47.5427,-122.388,1060,1346,97,97,6.814542897259958,0.08459940898139082,8.212208127328344,10
2014-09-16,8.35,3,2.0,1570,4625,1.5,0,0,5,8,1570,0.0,1927,0,98117,47.68,-122.399,1760,4625,88,88,7.359467638255621,0.09960948749993805,9.615675972714685,13
2014-12-01,2.99,3,2.5,2450,7062,2.0,0,0,3,8,2450,0.0,1993,0,98023,47.3061,-122.36,1960,7200,22,22,7.804251383528112,0.3013941273482289,33.4354626906863,11
2014-11-07,16.75,6,2.25,4910,6600,2.5,0,0,5,10,3580,1330.0,1910,0,98102,47.6458,-122.32,3280,5500,105,105,8.499232866039245,0.04140736649438235,4.495719749806815,15
2014-05-14,2.65,3,2.0,1570,5706,1.0,0,0,3,7,1570,0.0,1998,0,98092,47.3156,-122.188,1570,5706,17,17,7.359467638255621,0.3243657965939028,34.08081883314656,10
2014-11-11,4.375,4,2.5,2680,7513,2.0,0,0,3,8,2680,0.0,1998,0,98059,47.4956,-122.161,2640,7243,17,17,7.893945138235959,0.20373406686167647,17.780163685004187,11
2014-06-04,8.65,3,1.75,2090,4725,2.0,0,0,3,7,1610,480.0,1947,2013,98199,47.657,-122.394,1280,4725,68,2,7.645397699428633,0.0800765258986713,7.309073195801948,10
2015-03-11,6.26,3,2.0,2150,7200,1.0,0,0,3,8,2150,0.0,1988,0,98029,47.5709,-122.018,2510,7222,27,27,7.67368812926773,0.31607736394749564,23.880831733282186,11
2014-10-28,2.473,2,2.0,1140,1118,2.0,0,0,3,7,1040,100.0,2009,0,98144,47.596,-122.311,1140,1118,6,6,7.039660349862076,0.023436083290508863,1.9465821415181148,10
2014-06-23,20.75,4,3.5,4230,20377,2.0,0,0,3,11,4230,0.0,1997,0,98004,47.5954,-122.206,3980,20489,18,18,8.350193650720067,0.126561645058835,9.530669116288554,14
2014-10-01,4.25,3,1.0,1790,6000,1.5,0,0,2,8,1790,0.0,1937,0,98108,47.5448,-122.32,1060,4000,78,78,7.490529402060711,0.0625809076316409,6.887439753608813,10
2014-06-25,9.05,5,3.5,3100,10200,1.0,0,4,3,9,1660,1440.0,1970,0,98008,47.6134,-122.112,2700,10455,45,45,8.03947991910045,0.22021773316425025,16.51919387777123,16
2014-08-27,6.4125,3,2.5,2220,2550,3.0,0,2,3,10,2220,0.0,1990,0,98117,47.6963,-122.393,2200,5610,25,25,7.7057128238944275,0.10875118390160352,11.008320351601359,15
2015-03-31,6.75,4,2.5,2370,9679,2.0,0,0,3,8,2370,0.0,1984,0,98027,47.5631,-122.085,2290,7944,31,31,7.771067086065406,0.25083066000790616,19.142372462883355,11
2014-06-13,8.45,4,2.75,4070,115434,2.0,0,0,3,9,4070,0.0,2002,0,98045,47.4843,-121.752,2970,95832,13,13,8.31164394850298,0.5927694492802432,45.60174950299357,12
2014-09-07,4.015,4,1.0,1790,8400,1.0,0,0,4,7,1260,530.0,1954,0,98133,47.7627,-122.353,1470,8400,61,61,7.490529402060711,0.15788939166391222,17.472193926643932,11
2014-09-23,3.95,3,2.5,1610,3755,2.0,0,0,3,7,1610,0.0,1987,0,98052,47.6825,-122.097,1300,3823,28,28,7.384610383176974,0.24717139802169813,19.549551865177506,10
2015-03-06,11.0,5,2.75,2830,18050,1.0,0,0,5,7,1630,1200.0,1958,0,98040,47.5773,-122.226,2370,14250,57,57,7.9483852851118995,0.10996554005687215,8.580973065696817,12
2014-05-29,1.45,3,1.0,1010,5490,1.0,0,0,3,6,1010,0.0,1954,0,98168,47.4762,-122.293,1740,10658,61,61,6.918695219020472,0.13575275319491656,14.750285214676252,9
2015-04-16,9.0,3,1.0,1560,3825,1.5,0,0,3,8,1390,170.0,1930,0,98117,47.6803,-122.387,1700,5100,85,85,7.353081920515432,0.09222158098840309,9.209037814740462,11
2015-01-12,3.745,3,1.5,1330,8636,1.0,0,0,4,7,1330,0.0,1968,0,98034,47.7289,-122.203,1370,7475,47,47,7.193685818395112,0.17810699031761468,16.721378769501708,11
2014-11-18,8.5,4,2.25,2330,10451,2.0,0,0,4,8,2330,0.0,1965,0,98005,47.6044,-122.168,1880,8400,50,50,7.754052639035757,0.16410987173231512,12.30443384614009,12
